,index,station_id,latitude,longitude,datacoverage,mindate,maxdate,min_year,max_year,data_period
862,862,COOP:046377,33.2097,-117.395,0.9842,1953-01-01,2015-11-01,1953,2015,62
863,863,COOP:046378,33.23333,-117.41667,0.9996,1943-12-01,1952-03-01,1943,1952,9
864,864,COOP:046379,33.21028,-117.35361,0.0145,1952-02-01,2008-02-01,1952,2008,56
865,865,COOP:046383,33.15,-116.13333,0.9474,1942-07-01,1975-10-01,1942,1975,33
866,866,COOP:046386,33.1552,-116.1688,0.9461,2003-07-01,2015-11-01,2003,2015,12
867,867,COOP:046390,32.74611,-116.00056,0.9633,1971-06-01,2003-02-01,1971,2003,32
868,868,COOP:046399,34.4477,-119.2275,0.9863,1931-01-01,2015-11-01,1931,2015,84
869,869,COOP:046432,33.91667,-117.85,0.9459,1941-11-01,1966-05-01,1941,1966,25
870,870,COOP:046455,40.48333,-122.61667,0.9225,1952-01-01,1984-03-01,1952,1984,32
871,871,COOP:046465,34.25,-118.1,0.9439,1931-01-01,1969-07-01,1931,1969,38
872,872,COOP:046473,33.9378,-117.885,0.9783,1948-01-01,2013-12-20,1948,2013,65
873,873,COOP:046476,36.61667,-119.3,0.9762,1931-06-01,1990-11-01,1931,1990,59
874,874,COOP:046495,40.71667,-122.96667,0.0432,1973-03-01,1974-06-01,1973,1974,1
875,875,COOP:046498,41.3619,-124.0191,0.9362,1937-01-01,2013-12-01,1937,2013,76
876,876,COOP:046499,41.18333,-123.91667,1.0,1959-11-01,1963-05-01,1959,1963,4
877,877,COOP:046502,37.86667,-122.16667,1.0,1944-08-01,1960-06-01,1944,1960,16
878,878,COOP:046506,39.7458,-122.1997,0.999,1931-01-01,2015-11-01,1931,2015,84
879,879,COOP:046508,41.3088,-123.5316,0.9961,1931-01-01,2015-11-01,1931,2015,84
880,880,COOP:046513,41.3033,-123.5344,0.0313,1971-01-01,2014-01-01,1971,2014,43
881,881,COOP:046521,39.5177,-121.553,0.8723,1953-04-01,2015-11-01,1953,2015,62
882,882,COOP:046522,39.5177,-121.553,1.0,1931-01-01,1953-04-01,1931,1953,22
883,883,COOP:046523,39.43333,-121.48333,1.0,1949-07-01,1961-02-01,1949,1961,12
884,884,COOP:046525,39.51667,-121.56667,0.9888,1931-01-01,1975-08-01,1931,1975,44
885,885,COOP:046527,39.53333,-121.48333,0.9731,1979-11-01,1983-03-01,1979,1983,4
886,886,COOP:046528,39.53333,-121.56667,0.2116,1948-01-01,1979-06-01,1948,1979,31
887,887,COOP:046569,34.19806,-119.17528,0.9977,1931-01-01,2002-12-01,1931,2002,71
888,888,COOP:046572,34.2066,-119.1375,0.9525,1998-05-01,2015-11-01,1998,2015,17
889,889,COOP:046576,34.7,-119.31667,0.938,1931-01-01,1964-07-01,1931,1964,33
890,890,COOP:046577,34.6825,-119.353,0.0145,1972-11-01,2014-01-01,1972,2014,42
891,891,COOP:046583,37.06667,-121.18333,0.4623,1949-12-01,1977-06-01,1949,1977,28
892,892,COOP:046594,34.0419,-117.8105,0.992,1944-03-01,1956-05-09,1944,1956,12
893,893,COOP:046597,38.7583,-120.503,0.9888,1941-11-01,2015-11-01,1941,2015,74
894,894,COOP:046598,37.61028,-122.48417,0.9906,2000-11-01,2009-05-01,2000,2009,9
895,895,COOP:046599,37.59167,-122.47167,0.9913,1983-11-01,2012-12-01,1983,2012,29
896,896,COOP:046602,34.3294,-118.4005,0.9352,1938-10-01,2015-11-01,1938,2015,77
897,897,COOP:046610,36.715,-121.34917,0.9409,1940-02-01,2011-12-01,1940,2011,71
898,898,COOP:046624,34.5883,-118.0938,0.9843,1931-01-01,2015-11-01,1931,2015,84
899,899,COOP:046625,34.6,-118.1,0.0115,1953-03-01,1963-03-01,1953,1963,10
900,900,COOP:046627,34.62944,-118.08361,1.0,1943-12-01,1974-03-01,1943,1974,31
901,901,COOP:046630,33.73333,-116.38333,0.9998,1982-07-01,1985-06-01,1982,1985,3
902,902,COOP:046635,33.8275,-116.5097,0.9396,1889-01-01,2015-11-01,1889,2015,126
903,903,COOP:046636,33.8222,-116.5043,1.0,2015-01-01,2015-11-01,2015,2015,0
904,904,COOP:046640,33.7,-116.55,1.0,1964-02-01,1965-06-01,1964,1965,1
905,905,COOP:046642,37.43333,-122.16667,1.0,1931-01-01,1953-08-29,1931,1953,22
906,906,COOP:046646,37.4436,-122.1402,0.9719,1953-09-01,2015-11-01,1953,2015,62
907,907,COOP:046650,36.35028,-121.54,0.9999,1940-05-01,1999-01-01,1940,1999,59
908,908,COOP:046657,33.378,-116.84,0.9944,1942-01-01,2015-11-01,1942,2015,73
909,909,COOP:046663,33.7997,-118.391,0.9088,1931-01-01,2015-11-01,1931,2015,84
910,910,COOP:046675,36.6066,-120.8841,0.9722,1949-12-01,2015-11-01,1949,2015,66
911,911,COOP:046677,36.68333,-120.58333,0.9263,1963-01-01,1968-08-01,1963,1968,5
912,912,COOP:046678,36.53333,-120.45,0.9367,1938-01-01,1962-12-01,1938,1962,24
913,913,COOP:046685,39.7538,-121.6241,0.9801,1957-05-01,2015-11-01,1957,2015,58
914,914,COOP:046699,34.2903,-114.1708,0.9879,1934-01-01,2015-11-01,1934,2015,81
915,915,COOP:046703,35.88333,-120.43333,1.0,1938-09-01,1975-07-01,1938,1975,37
916,916,COOP:046705,35.9,-120.35,0.9999,1931-01-01,1943-01-01,1931,1943,12
917,917,COOP:046706,36.0,-120.46667,0.8449,1948-01-01,1969-10-16,1948,1969,21
918,918,COOP:046708,36.01667,-120.48333,0.0197,1952-05-01,1959-09-01,1952,1959,7
919,919,COOP:046719,34.1483,-118.1447,1.0,1931-01-01,2015-11-01,1931,2015,84
920,920,COOP:046726,39.8875,-122.5538,0.983,1938-01-01,2014-01-01,1938,2014,76
921,921,COOP:046730,35.6277,-120.6855,0.9254,1931-01-01,2015-11-01,1931,2015,84
922,922,COOP:046734,35.65,-120.71667,1.0,1934-01-01,1939-12-01,1934,1939,5
923,923,COOP:046736,35.68333,-120.75,0.8893,1948-01-01,1976-10-01,1948,1976,28
924,924,COOP:046742,35.6697,-120.6283,1.0,1944-01-01,2015-11-01,1944,2015,71
925,925,COOP:046754,34.93333,-119.38333,0.9869,1931-01-01,1987-11-01,1931,1987,56
926,926,COOP:046761,40.33333,-121.9,0.7985,1952-01-01,1984-03-01,1952,1984,32
927,927,COOP:046773,34.5025,-117.8969,0.9563,1985-06-01,2015-11-01,1985,2015,30
928,928,COOP:046791,34.51667,-119.56667,0.775,1943-12-01,1957-12-01,1943,1957,14
929,929,COOP:046816,33.78333,-117.23333,0.9925,1961-12-01,1973-03-01,1961,1973,12
930,930,COOP:046818,33.78333,-117.23333,1.0,1951-11-01,1957-05-01,1951,1957,6
931,931,COOP:046826,38.2577,-122.6077,0.9822,1913-02-01,2015-11-01,1913,2015,102
932,932,COOP:046829,38.25,-122.63333,0.9783,1948-01-01,1964-07-01,1948,1964,16
933,933,COOP:046839,36.88333,-121.13333,1.0,1960-01-01,1960-05-01,1960,1960,0
934,934,COOP:046857,36.8,-119.38333,0.995,1931-01-01,1964-10-01,1931,1964,33
935,935,COOP:046862,34.56667,-119.16667,1.0,1959-09-01,1977-06-01,1959,1977,18
936,936,COOP:046890,35.05,-120.18333,0.9996,1938-03-01,1947-12-01,1938,1947,9
937,937,COOP:046891,34.66667,-118.43333,0.9999,1955-01-01,1972-10-01,1955,1972,17
938,938,COOP:046893,38.1869,-120.0055,0.0421,1964-11-01,2014-01-01,1964,2014,50
939,939,COOP:046896,36.821,-119.3374,0.9896,1964-11-01,2012-12-01,1964,2012,48
940,940,COOP:046908,34.63333,-119.36667,0.0097,1966-04-01,1968-01-31,1966,1968,2
941,941,COOP:046910,34.6102,-119.3666,0.0175,1965-01-01,2013-05-01,1965,2013,48
942,942,COOP:046926,36.4819,-121.1822,0.9641,1937-01-01,2015-11-01,1937,2015,78
943,943,COOP:046936,38.44472,-120.51222,0.9688,2001-07-01,2004-02-01,2001,2004,3
944,944,COOP:046940,34.4061,-118.7569,0.9646,1959-06-01,2015-11-01,1959,2015,56
945,945,COOP:046941,34.36667,-118.78333,0.0045,1970-05-01,1971-07-01,1970,1971,1
946,946,COOP:046942,34.39972,-118.705,0.0131,1971-06-01,2008-07-01,1971,2008,37
947,947,COOP:046943,35.1597,-120.683,0.9808,1949-07-01,2006-01-01,1949,2006,57
948,948,COOP:046944,41.0,-121.5,0.9619,1972-07-01,1996-08-01,1972,1996,24
949,949,COOP:046946,40.9869,-121.9772,0.9906,1944-12-01,2015-11-01,1944,2015,71
950,950,COOP:046950,38.93333,-122.86667,1.0,1956-09-01,1963-12-01,1956,1963,7
951,951,COOP:046960,38.6955,-120.8244,0.9865,1931-01-01,2010-12-01,1931,2010,79
952,952,COOP:046961,38.7852,-120.7419,0.9496,2011-01-01,2015-11-01,2011,2015,4
953,953,COOP:046962,38.73333,-120.73333,0.9955,1955-02-01,1991-12-01,1955,1991,36
954,954,COOP:046963,38.7311,-120.8469,0.8226,1948-01-01,1963-07-01,1948,1963,15
955,955,COOP:046964,38.7311,-120.8469,0.0314,1963-06-01,2014-01-01,1963,2014,51
956,956,COOP:046975,40.36667,-122.88333,0.9796,1962-03-01,1974-06-01,1962,1974,12
957,957,COOP:046982,37.95,-122.08333,0.0339,1956-01-01,1958-06-12,1956,1958,2
958,958,COOP:046998,39.7578,-120.6964,0.046,1964-05-01,2014-01-01,1964,2014,50
959,959,COOP:047000,38.48333,-120.85,0.9326,1943-11-01,1963-07-01,1943,1963,20
960,960,COOP:047009,38.91667,-123.7,0.8348,1948-01-01,1988-07-01,1948,1988,40
961,961,COOP:047011,38.95,-123.73333,0.9994,1949-06-01,1956-12-01,1949,1956,7
962,962,COOP:047015,34.66667,-120.58333,0.9996,1959-07-01,1964-06-26,1959,1964,5
963,963,COOP:047017,32.71667,-117.25,1.0,1931-01-01,1942-06-01,1931,1942,11
964,964,COOP:047024,35.66556,-121.28472,0.9798,1938-08-01,1975-09-01,1938,1975,37
965,965,COOP:047027,38.0,-123.01667,1.0,1931-01-01,1943-12-01,1931,1943,12
966,966,COOP:047028,38.06667,-122.8,1.0,1931-01-01,1936-04-01,1931,1936,5
967,967,COOP:047050,34.0816,-117.7658,0.9136,1931-01-01,2012-12-01,1931,2012,81
968,968,COOP:047070,38.01667,-122.01667,0.9999,1946-05-01,1975-09-01,1946,1975,29
969,969,COOP:047077,36.06778,-119.02,0.9989,1931-01-01,2004-06-01,1931,2004,73
970,970,COOP:047085,39.8053,-120.4719,0.9696,1931-01-01,2015-11-01,1931,2015,84
971,971,COOP:047088,39.8,-120.48333,0.956,1948-01-01,1954-11-01,1948,1954,6
972,972,COOP:047095,35.83333,-118.61667,1.0,1960-11-01,1962-03-01,1960,1962,2
973,973,COOP:047096,35.8,-118.63333,0.9208,1954-09-01,1987-03-01,1954,1987,33
974,974,COOP:047105,34.63333,-119.43333,0.7292,1948-01-01,1958-06-01,1948,1958,10
975,975,COOP:047106,41.23333,-121.21667,0.736,1961-05-01,1962-11-01,1961,1962,1
976,976,COOP:047107,39.36667,-123.13333,0.0708,1953-08-01,1964-08-01,1953,1964,11
977,977,COOP:047108,39.3,-123.06667,0.057,1952-12-01,1986-04-01,1952,1986,34
978,978,COOP:047109,39.3619,-123.1286,0.9932,1931-01-01,2015-11-01,1931,2015,84
979,979,COOP:047111,33.01953,-117.03096,0.9541,1956-01-01,2015-11-01,1956,2015,59
980,980,COOP:047123,33.8903,-117.6453,1.0,1948-01-01,2013-12-20,1948,2013,65
981,981,COOP:047150,36.18833,-120.69528,0.9573,1931-01-01,2012-12-01,1931,2012,81
982,982,COOP:047195,39.9366,-120.9475,0.9529,1931-01-01,2015-11-01,1931,2015,84
983,983,COOP:047197,39.98333,-120.95,0.6522,1979-08-01,1981-06-01,1979,1981,2
984,984,COOP:047220,34.6,-118.56667,0.9863,1949-01-01,1954-12-01,1949,1954,5
985,985,COOP:047226,33.0113,-116.908,0.6149,1931-01-01,1951-04-01,1931,1951,20
986,986,COOP:047228,33.0113,-116.908,0.952,1974-02-01,2008-09-01,1974,2008,34
987,987,COOP:047231,33.06667,-116.85,0.9965,1949-05-01,1973-09-01,1949,1973,24
988,988,COOP:047244,33.23333,-116.53333,0.9706,1942-07-01,1970-12-01,1942,1970,28
989,989,COOP:047253,35.3692,-117.6525,0.9862,1937-09-01,2015-11-01,1937,2015,78
990,990,COOP:047270,37.2095,-119.9086,0.6379,2015-01-01,2015-11-01,2015,2015,0
991,991,COOP:047272,37.36667,-119.9,1.0,1959-11-01,1962-02-01,1959,1962,3
992,992,COOP:047273,37.35,-119.86667,0.9552,1962-03-01,1965-12-01,1962,1965,3
993,993,COOP:047279,34.06667,-116.81667,0.9943,1931-01-01,1959-12-01,1931,1959,28
994,994,COOP:047290,40.18333,-122.23333,0.9475,1931-01-01,1950-01-01,1931,1950,19
995,995,COOP:047292,40.1519,-122.2536,0.9406,1948-07-01,2015-11-01,1948,2015,67
996,996,COOP:047293,40.1622,-122.2202,0.9997,1992-02-01,2014-01-01,1992,2014,22
997,997,COOP:047294,40.16333,-122.22806,0.9456,1998-02-01,1999-06-01,1998,1999,1
998,998,COOP:047295,40.5,-122.36667,0.0404,1958-01-01,1992-02-01,1958,1992,34
999,999,COOP:047296,40.58333,-122.4,0.9881,1931-01-01,1979-06-01,1931,1979,48
1000,1000,COOP:047296,40.58333,-122.4,0.9881,1931-01-01,1979-06-01,1931,1979,48
1001,1001,COOP:047298,40.5194,-122.2988,0.9164,1998-02-01,2011-12-01,1998,2011,13
1002,1002,COOP:047300,40.55,-122.38333,0.9896,1979-05-01,1987-04-01,1979,1987,8
1003,1003,COOP:047304,40.5175,-122.2986,1.0,1986-11-01,2015-11-01,1986,2015,29
1004,1004,COOP:047306,34.037,-117.1948,0.9941,1931-01-01,2015-11-01,1931,2015,84
1005,1005,COOP:047314,35.38333,-117.63333,0.92,1948-01-01,1949-01-23,1948,1949,1
1006,1006,COOP:047326,33.8342,-118.3759,1.0,2014-01-01,2015-11-01,2014,2015,1
1007,1007,COOP:047339,37.4767,-122.2386,0.9784,1931-01-01,2015-11-01,1931,2015,84
1008,1008,COOP:047342,40.9069,-123.8147,0.0307,1975-01-01,2014-01-01,1975,2014,39
1009,1009,COOP:047351,39.26667,-123.2,0.9783,1948-01-01,1972-06-01,1948,1972,24
1010,1010,COOP:047370,38.6944,-121.1611,0.9928,1931-01-01,2011-12-01,1931,2011,80
1011,1011,COOP:047404,40.02611,-123.79306,0.982,1961-11-01,2012-12-01,1961,2012,51
1012,1012,COOP:047414,37.9191,-122.3772,0.9846,1950-12-01,2015-11-01,1950,2015,65
1013,1013,COOP:047416,37.91667,-122.33333,0.9999,1955-08-01,1959-09-01,1955,1959,4
1014,1014,COOP:047446,38.15,-121.7,0.8621,1931-01-01,1977-06-01,1931,1977,46
1015,1015,COOP:047470,33.9511,-117.388,0.9765,1931-01-01,2015-11-01,1931,2015,84
1016,1016,COOP:047473,33.96694,-117.36139,0.9258,1948-01-01,2009-11-01,1948,2009,61
1017,1017,COOP:047489,38.9027,-120.3766,0.0472,1967-02-01,2014-01-01,1967,2014,47
1018,1018,COOP:047516,38.8,-121.23333,0.9571,1870-01-01,1976-09-01,1870,1976,106
1019,1019,COOP:047580,40.81667,-121.93333,0.9191,1952-01-01,1970-07-01,1952,1970,18
1020,1020,COOP:047581,40.7955,-121.935,0.9392,1970-06-01,2010-06-01,1970,2010,40
1021,1021,COOP:047598,38.88333,-122.23333,0.9425,1986-08-01,1988-01-01,1986,1988,2
1022,1022,COOP:047600,34.2045,-117.087,0.956,1948-01-01,2014-01-01,1948,2014,66
1023,1023,COOP:047606,37.95,-119.06667,0.7668,1948-04-01,1950-09-01,1948,1950,2
1024,1024,COOP:047614,40.36667,-123.43333,0.0326,1971-01-01,1996-11-01,1971,1996,25
1025,1025,COOP:047630,38.5069,-121.495,0.9963,1948-01-01,2015-11-01,1948,2015,67
1026,1026,COOP:047633,38.5552,-121.4183,0.995,1936-01-01,2015-11-01,1936,2015,79
1027,1027,COOP:047641,39.43167,-120.24056,0.9492,1953-06-01,2007-06-01,1953,2007,54
1028,1028,COOP:047643,38.5066,-122.4713,0.9529,1931-01-01,2015-11-01,1931,2015,84
1029,1029,COOP:047646,38.493,-122.5383,1.0,1948-01-01,2014-01-01,1948,2014,66
1030,1030,COOP:047649,38.55,-122.38333,0.9783,1948-01-01,1974-12-01,1948,1974,26
1031,1031,COOP:047656,39.71667,-122.0,0.9948,1931-01-01,1963-01-01,1931,1963,32
1032,1032,COOP:047661,37.83333,-122.1,1.0,1942-12-01,1981-07-01,1942,1981,39
1033,1033,COOP:047668,36.6594,-121.6663,0.9898,1958-05-01,2015-11-01,1958,2015,57
1034,1034,COOP:047669,36.6636,-121.6081,0.9461,1931-01-01,2015-11-01,1931,2015,84
1035,1035,COOP:047672,35.3372,-120.5038,0.9897,1942-12-01,2015-11-01,1942,2015,73
1036,1036,COOP:047675,36.63333,-121.68333,0.9566,1989-10-01,1991-08-01,1989,1991,2
1037,1037,COOP:047681,34.58511,-120.40826,0.977,1958-01-01,2015-11-01,1958,2015,57
1038,1038,COOP:047689,38.50056,-120.21889,0.9674,1932-05-01,1998-11-01,1932,1998,66
1039,1039,COOP:047698,40.88333,-123.58333,0.9977,1933-01-01,1968-09-01,1933,1968,35
1040,1040,COOP:047701,38.16667,-120.66667,0.8757,1931-01-01,1950-05-01,1931,1950,19
1041,1041,COOP:047702,38.16667,-120.66667,0.9657,1950-11-01,1977-06-01,1950,1977,27
1042,1042,COOP:047711,34.16667,-117.66667,0.9773,1931-01-01,1967-08-01,1931,1967,36
1043,1043,COOP:047712,34.16667,-117.66667,0.0264,1972-09-01,1977-08-18,1972,1977,5
1044,1044,COOP:047714,36.01667,-121.25,0.9998,1959-08-01,1971-12-01,1959,1971,12
1045,1045,COOP:047716,36.03333,-120.9,1.0,1959-10-01,1977-06-01,1959,1977,18
1046,1046,COOP:047719,36.50917,-121.08694,1.0,1948-01-01,2001-08-01,1948,2001,53
1047,1047,COOP:047721,36.58333,-121.18333,0.9879,1949-02-01,1955-04-01,1949,1955,6
1048,1048,COOP:047723,34.13444,-117.25389,0.9898,1931-01-01,2004-08-01,1931,2004,73
1049,1049,COOP:047729,33.43333,-117.6,1.0,1931-01-01,1945-03-01,1931,1945,14
1050,1050,COOP:047731,36.4375,-121.7092,0.9901,1940-01-01,2015-11-01,1940,2015,75
1051,1051,COOP:047734,34.75,-118.71667,0.9698,1931-01-01,1988-11-01,1931,1988,57
1052,1052,COOP:047735,34.7436,-118.7242,0.9276,1948-01-01,2015-11-01,1948,2015,67
1053,1053,COOP:047740,32.7336,-117.1831,1.0,1948-07-01,2015-11-01,1948,2015,67
1054,1054,COOP:047741,32.76536,-117.2315,0.9496,1999-05-01,2015-11-01,1999,2015,16
1055,1055,COOP:047749,34.1052,-117.8019,0.9248,1931-01-01,2012-12-01,1931,2012,81
1056,1056,COOP:047750,34.2,-117.76667,1.0,1948-01-01,1985-12-01,1948,1985,37
1057,1057,COOP:047753,35.0,-119.18333,0.9873,1959-10-01,1966-02-01,1959,1966,7
1058,1058,COOP:047755,37.01667,-121.33333,0.956,1948-01-01,1975-12-01,1948,1975,27
1059,1059,COOP:047759,34.28333,-118.46667,0.9924,1931-01-01,1974-03-01,1931,1974,43
1060,1060,COOP:047762,34.3133,-118.4927,0.9547,1948-01-01,2012-12-01,1948,2012,64
1061,1061,COOP:047765,37.76667,-122.46667,0.9998,1951-08-01,1957-07-14,1951,1957,6
1062,1062,COOP:047767,37.728,-122.5052,0.8086,1948-06-01,2015-11-01,1948,2015,67
1063,1063,COOP:047769,37.6197,-122.3647,1.0,1948-01-01,2015-11-01,1948,2015,67
1064,1064,COOP:047772,37.7705,-122.4269,1.0,1948-07-01,2015-11-01,1948,2015,67
1065,1065,COOP:047776,34.1553,-117.9078,0.9951,1931-01-01,2015-11-01,1931,2015,84
1066,1066,COOP:047779,34.2052,-117.8608,0.885,1942-01-01,2015-11-01,1942,2015,73
1067,1067,COOP:047785,34.0842,-118.1003,0.9894,1939-05-01,2010-02-01,1939,2010,71
1068,1068,COOP:047807,37.31167,-122.36167,0.9844,1954-06-01,2007-11-01,1954,2007,53
1069,1069,COOP:047810,33.78333,-116.96667,0.9989,1904-03-01,1978-05-01,1904,1978,74
1070,1070,COOP:047813,33.7965,-116.9753,0.5939,1948-01-01,2015-11-01,1948,2015,67
1071,1071,COOP:047817,37.09083,-119.72306,0.956,1948-01-01,2007-12-01,1948,2007,59
1072,1072,COOP:047821,37.3591,-121.924,0.9951,1931-01-01,2015-11-01,1931,2015,84
1073,1073,COOP:047824,37.3591,-121.924,1.0,2000-09-01,2007-10-01,2000,2007,7
1074,1074,COOP:047834,36.8,-121.51667,0.956,1948-01-01,1988-02-01,1948,1988,40
1075,1075,COOP:047836,33.5319,-117.5525,0.878,2001-10-01,2011-12-01,2001,2011,10
1076,1076,COOP:047837,33.59222,-117.5125,0.8787,1948-01-01,2008-06-01,1948,2008,60
1077,1077,COOP:047846,37.05333,-121.05778,1.0,1963-01-01,2008-08-01,1963,2008,45
1078,1078,COOP:047851,35.3056,-120.6619,0.9657,1931-01-01,2015-11-01,1931,2015,84
1079,1079,COOP:047859,34.5119,-119.8227,0.019,1967-12-01,2013-01-01,1967,2013,46
1080,1080,COOP:047861,34.55,-119.86667,0.9792,1951-10-01,1960-05-01,1951,1960,9
1081,1081,COOP:047864,37.53333,-122.3,0.9887,1934-07-01,1978-12-01,1934,1978,44
1082,1082,COOP:047867,35.7527,-120.6827,0.0132,1973-12-01,2014-01-01,1973,2014,41
1083,1083,COOP:047870,33.23983,-119.45816,0.4691,1944-09-01,1976-12-31,1944,1976,32
1084,1084,COOP:047871,33.26667,-119.5,0.9999,1933-09-01,1944-08-01,1933,1944,11
1085,1085,COOP:047874,33.0955,-116.9975,0.9731,1979-07-01,2010-06-01,1979,2010,31
1086,1086,COOP:047876,33.754167,-118.233611,1.0,1931-01-01,1964-08-01,1931,1964,33
1087,1087,COOP:047880,37.99833,-122.53722,0.9285,1947-03-01,2015-11-01,1947,2015,68
1088,1088,COOP:047882,37.76667,-121.98333,0.0454,1956-01-01,1958-06-12,1956,1958,2
1089,1089,COOP:047888,33.7442,-117.8667,0.9961,1931-01-01,2015-11-01,1931,2015,84
1090,1090,COOP:047891,34.1016,-117.1061,0.8893,1948-01-01,2013-09-01,1948,2013,65
1091,1091,COOP:047894,34.13333,-117.06667,0.9933,1931-01-01,1967-04-01,1931,1967,36
1092,1092,COOP:047897,34.21667,-118.01667,0.9243,1938-09-01,1972-10-01,1938,1972,34
1093,1093,COOP:047902,34.4167,-119.6844,0.9745,1931-01-01,2015-11-01,1931,2015,84
1094,1094,COOP:047905,34.4258,-119.8425,0.9312,1940-11-01,2015-11-01,1940,2015,75
1095,1095,COOP:047908,34.78333,-119.65,0.7352,1948-01-01,1958-06-01,1948,1958,10
1096,1096,COOP:047909,34.53333,-119.95,1.0,1954-01-01,1973-12-01,1954,1973,19
1097,1097,COOP:047910,33.405,-118.41583,0.5924,1942-01-01,1968-02-01,1942,1968,26
1098,1098,COOP:047912,37.35,-121.93333,0.9982,1931-01-01,1976-06-01,1931,1976,45
1099,1099,COOP:047916,36.98785,-121.99952,0.999,1931-01-01,2015-11-01,1931,2015,84
1100,1100,COOP:047926,34.1125,-117.9694,1.0,1941-11-01,2012-12-01,1941,2012,71
1101,1101,COOP:047930,35.36667,-120.63333,0.9977,1940-05-01,1975-02-01,1940,1975,35
1102,1102,COOP:047933,35.3741,-120.6375,0.9909,1942-12-01,2015-11-01,1942,2015,73
1103,1103,COOP:047940,34.95,-120.43333,1.0,1931-01-01,1959-04-01,1931,1959,28
1104,1104,COOP:047942,35.01667,-120.2,1.0,1954-11-01,1958-02-01,1954,1958,4
1105,1105,COOP:047946,34.8994,-120.4486,1.0,1948-01-01,2015-11-01,1948,2015,67
1106,1106,COOP:047950,34.01667,-118.48333,0.998,1931-01-01,1972-10-01,1931,1972,41
1107,1107,COOP:047953,34.0075,-118.49972,0.9564,1937-09-01,2010-02-01,1937,2010,73
1108,1108,COOP:047957,34.3119,-119.13306,0.9755,1947-06-01,2008-10-01,1947,2008,61
1109,1109,COOP:047959,34.33333,-119.01667,0.0318,1956-02-01,1958-06-01,1956,1958,2
1110,1110,COOP:047962,36.31667,-120.58333,0.9352,1974-03-01,1980-08-01,1974,1980,6
1111,1111,COOP:047965,38.45579,-122.71335,0.9887,1931-01-01,2011-12-01,1931,2011,80
1112,1112,COOP:047971,38.5038,-122.8102,1.0,2000-09-01,2015-11-01,2000,2015,15
1113,1113,COOP:047973,34.33333,-118.7,0.033,1956-02-01,1958-06-01,1956,1958,2
1114,1114,COOP:047976,34.6077,-120.0691,1.0,1948-01-01,2013-01-01,1948,2013,65
1115,1115,COOP:047982,34.53333,-119.98333,0.5122,1948-06-01,1951-10-01,1948,1951,3
1116,1116,COOP:047987,33.78694,-117.72167,0.9907,1948-01-01,2001-06-01,1948,2001,53
1117,1117,COOP:047993,33.7108,-117.5361,0.0171,1971-07-01,2005-12-01,1971,2005,34
1118,1118,COOP:048014,34.5894,-118.4547,0.984,1933-01-01,2015-11-01,1933,2015,82
1119,1119,COOP:048025,41.30102,-123.13298,0.8277,1931-04-01,2014-01-01,1931,2014,83
1120,1120,COOP:048029,39.6,-120.98333,0.8792,1935-01-01,1937-09-01,1935,1937,2
1121,1121,COOP:048045,40.4833,-124.1038,0.9951,1931-01-01,2015-11-01,1931,2015,84
1122,1122,COOP:048050,41.75,-123.0,0.9998,1931-01-01,1936-12-01,1931,1936,5
1123,1123,COOP:048068,37.4,-122.23333,0.9841,1931-01-01,1972-12-01,1931,1972,41
1124,1124,COOP:048072,38.4086,-122.8211,0.9783,1948-01-01,2014-01-01,1948,2014,66
1125,1125,COOP:048074,40.5,-120.26667,1.0,1962-09-01,1977-02-01,1962,1977,15
1126,1126,COOP:048075,40.66667,-120.25,0.7263,1959-05-01,1962-12-01,1959,1962,3
1127,1127,COOP:048092,34.1661,-118.4736,1.0,1939-12-01,2012-12-01,1939,2012,73
1128,1128,COOP:048099,39.43333,-121.48333,0.982,1931-01-01,1949-05-01,1931,1949,18
1129,1129,COOP:048105,34.18333,-116.95,0.8833,1931-01-01,1955-03-01,1931,1955,24
1130,1130,COOP:048119,33.93333,-117.9,0.9999,1941-07-01,1957-05-01,1941,1957,16
1131,1131,COOP:048122,35.4867,-119.1458,1.0,2009-08-01,2015-11-01,2009,2015,6
1132,1132,COOP:048135,40.7141,-122.4161,0.9897,1943-01-01,2015-11-01,1943,2015,72
1133,1133,COOP:048158,33.95,-117.9,1.0,1948-08-01,1966-05-01,1948,1966,18
1134,1134,COOP:048162,40.03333,-124.06667,0.9036,1959-11-01,1974-06-01,1959,1974,15
1135,1135,COOP:048163,40.03306,-124.07278,0.9417,1974-09-01,2007-06-01,1974,2007,33
1136,1136,COOP:048171,38.53333,-119.51667,1.0,1931-01-01,1946-05-01,1931,1946,15
1137,1137,COOP:048173,38.66667,-120.91667,0.9827,1943-11-01,1972-12-01,1943,1972,29
1138,1138,COOP:048175,40.5,-121.85,0.9968,1958-11-01,1984-03-01,1958,1984,26
